OTU.ID	REV1	REV2	REV3	REV4	REV5
6e9778e7a06783606f93176d9f26efd60f065426	1	0	0	0	0
6e9d40ecb96fbb210f751255a23d1e1abcaed7c3	0	1	0	0	0
6e9ebff11a502ce759de764aaad28505f6536900	1	0	0	0	0
6ea4f319cc82044dab91d1ceca49f1737ad01730	0	0	0	1	0
6ea58cd723d2e7a94e34fc3ef6e546845f7f1500	0	0	0	1	0
6ea614d0534a39ba49deb59fac020e0f8400591e	0	0	0	1	0
6ea7adc146126925ce8012d8e9c30678c643a970	0	0	0	0	1
6eaabb79963381aae2ee05c276be327f06490b39	0	0	1	0	0
6eab1238bb19cc2e783bb07b74cf92717fa804b5	0	0	0	0	1
6ead3d8e7920554bb9fe76815254857758985959	1	0	0	0	0
6eb6a5e09ea29560625c389fadef0e8f1fe8d66d	0	0	0	1	0
6ebeb64475e634205db316f80326451dae329bd4	0	0	0	1	0
6ecc60ca727318f1ec28aa87518c56e439036a84	0	0	0	0	1
6eda5341041c0e7b151711d79ac8aac72c2dd1ba	0	0	0	1	0
6edd1509fea57b153ce3c9ec6e87a073a126041c	0	0	0	0	1
6ef14c7b3ffd9d5fede5dd7980df034ab527bd8f	0	0	1	0	0
6efa060e67cbb12a7a968ffbc4e72578e28430a6	0	0	0	1	0
6efe999ef348bf4732cf361e713bb2da3f76aacf	0	1	0	0	0
6f0a152b70916509af7d9a7e52fc216048542370	0	1	0	0	0
6f0d1a209e129e0b1fa62fb182ea05227e00312e	0	0	0	1	0
6f181bd001beaa7b3b8ca3df3ce859b9789d78a0	0	0	0	1	0
6f1a1466bf05200971a77838d24a65f6e57df8ee	0	0	0	1	0
6f2746ff3a9951fa988eb79db9f0df0858ae6383	1	0	0	0	0
6f287ad65240b4b092b8a37c27a548968c5651e5	1	0	0	0	0
6f2d6ab37088efb599579ac7381dd9c0eef2db03	0	0	0	0	1
6f2fb2ac78a958c9e6cfa5195c369f12695e89a6	0	0	0	0	1
6f3806894efbc867aa696a8111ca7b4f73f8c664	0	0	0	1	0
6f3c4af44f858e9ce868dfd4d321fd2dc6a8bc3c	0	0	0	1	0
6f51a89bc60ecb7f6408c6574a6a510300ece923	1	0	0	0	0
6f5c40d1826990faac3a630868a248db70f53cad	0	0	0	1	0
6f6e8aeee2350815cf77dc3c84fd0bbefa4157f7	0	0	0	1	0
6f7bc4d12832e5e69e5d912b1b917bb72afc144d	1	0	0	0	0
6f92b15e26d2c713c08ff20df529404580d7384c	0	0	0	1	0
6f981a62bc110e85f47753fba9558259e65f6804	0	0	0	1	0
6fa64a8904a4db8e848358edba1c4376d9d3d0e6	0	0	0	0	1
6faa13f310dd35800b0727b079af42b5f72008a0	1	0	0	0	0
6fb0c8baccc25376cf29bbd74f9711c97b769f18	0	1	0	0	0
6fd1cae09ed73275843edd7aca498f873c7af4ac	1	0	0	0	0
6fd2e31d117add2bf3c3182bd5be908d304914bc	0	0	1	0	0
6fd831d617517e3c1fcbda105454b0b675ce4c34	1	0	0	0	0
6fdb5d425d3c1397461c0249cf263b35d9d93d5c	0	0	0	1	0
6fde1bc5cf49ad7a2d0e8eaa24dd4a5895da2a89	0	0	1	0	0
6fee9ec68667618b7f4494f62a8056658e901647	0	0	1	0	0
6ff0b4c3964443d103258c758566bd8ec95db1ff	0	1	0	0	0
6ff0f387589efc6c3d29eceb194775b23fc0547e	0	1	0	0	0
6ff1e6f0f3550a3f0a0d9c417ff251d603dea835	0	0	0	1	0
6ff9770d75bccd43c5df718122eb8644fc94f61d	1	0	0	0	0
6ff9f65078fcc6a7ef93797a2657439e217fc839	1	0	0	0	0
6ffa8fece4235def9f571262a28d3d5c55729fdf	0	0	0	1	0
7014ac97772415c69751fe56434da755bfe09e77	0	0	0	1	0
7015acb2ad6bdbae87001e057cca2dd8e0d2baab	1	0	0	0	0
7017e3ecf362f62aa59d8b29b7f8df30539f1f99	0	0	0	1	0
702b68798aea0895fad3359083cc394d6e2c78a2	0	0	0	1	0
702c647acd14719d1a623b90d40d59faa216b625	1	0	0	0	0
70329faef245f3998d0bc7d156c53c58d2a10002	1	0	0	0	0
7038531ffe4fd75018aecc7941c598b46d9d9945	0	0	0	1	0
703d92d386991fe2be6a9f6f7df20658bb6ecd9a	0	0	1	0	0
70402122f33c678c3676550041f5ddaf7a685e67	1	0	0	0	0
70471c4f5974900c350d5549c76e2eea4b25f383	1	0	0	0	0
706508134d8567dd48ecbe7b08d433705bd2c3a3	0	0	0	1	0
70784741a7b8cf2aa1da5cec7f6d4f1964717961	0	0	0	1	0
708437b07ce0cddda685e534f05468be5cf26158	1	0	0	0	0
7085b542696f4ef4cee8506a101cbef7eac2f3bb	0	0	0	1	0
708643e298a6c7f5073611d1fb1306dc4f193f5b	0	0	0	1	0
708b7f3a8ca252821a963b42c5a188ee9982f591	0	0	0	1	0
7093c769e618b0996cc6fc8598800e344d78636d	0	0	0	1	0
709568428d6dc639635a632cc602c2c0742d8e71	0	0	0	1	0
7097b59057e3533f78ace845b33bf034c9dddacc	0	0	0	0	1
709d104f8bc44ba3069d91c13c386f2b3f0e797e	1	0	0	0	0
70ae915b025f105bdd6c0d2c23fac22098927838	0	0	1	0	0
70aec9508f67b42df83eee57e182f97651935ee5	0	0	0	1	0
70c0c6b2bdfa8b6cc09fd14e2e561ed7ba0a4201	0	0	1	0	0
70c424c2b1cac694653c14075f394a5c5e705786	0	0	0	1	0
70c50ea02221219e56364a9570f5424573bff274	0	0	0	1	0
70cadbc4b07cad51e90f04a11daec8b23ee41f87	0	0	0	0	1
70cbbf00cfcb5d3cfab6b46ad147489842006a0e	0	0	0	1	0
70ced5665b9aa7a1cb01badc141bccbfa60a2ee3	1	0	0	0	0
70cf879affead2ba8dac9fc94faabb91c296b3fa	0	0	0	1	0
70dc224416292bff568c513ffeb7410194bb51c1	1	0	0	0	0
70de63f6e364432f5f6ad1fe8a9dad2c0b09bf2b	0	0	0	1	0
70e0189498e76051580b9e3a03acd295a155d02a	0	0	0	1	0
70e2b2607f63d3d918db6743ee84022579a4a7df	0	0	1	0	0
70e5e020eca8625c7c8f8aa53ff15ae686b8ed74	0	0	0	1	0
70e92b5c8e8afb29cd6cda7531aff9f8e2364ec7	1	0	0	0	0
7117322c7c9b47dc25739c2de895d914f6651b86	0	1	0	0	0
712161478ed79333142178483692cf744d02d39b	0	1	0	0	0
7123f617a88bc6f858ca30b73a3cca9e2593d52c	0	0	0	1	0
713fa4ab0b63bd1d67f53fe4cc5d1adeff15ce56	0	0	0	1	0
71461ecdd813b0eb783c09368e923b392a5b644b	0	0	0	0	1
7147d30a26fc25dd3cd09050a033e6ed1c3b7ba8	0	1	0	0	0
7148bd93ada5933ec4c8882a545e688473bf21eb	0	0	0	1	0
714b0ea9d8271af75b5cab84a5891e43ebcbfe6a	0	0	0	1	0
715026493b7df8da5c0e57ba01868e26826fd8ea	0	0	0	1	0
7151514456c8075b16e36e85ff8c3972f65ab20f	0	0	0	1	0
715b1d08f6c0a4ef15bed66ec7d9b1b2923b5589	1	0	0	0	0
71654b04e72ea127fc364eff9fd724959de5974c	0	0	0	1	0
7169c49c42ca26790bbfcd52b09999b5648bb969	0	0	0	1	0
716ddc17e558b56c7ae7053f0f0757f3e5c93db8	0	0	0	0	1
717efc12f8816f7c64166215eb21dc56fdfacd80	1	0	0	0	0
719011f4e3d76dce61ce04ad012e1e4310581adc	1	0	0	0	0
71927991586e42217202bf6c0588742b4d2b826a	0	0	1	0	0
71941330e9e14e2a36a00a04bf3b65fe6e9c6ff3	0	0	0	1	0
719df3336b49070f97970b5208b0c4c747d126c7	0	1	0	0	0
71a2e14b36fe5799c79acae84f92bcca21051d83	0	1	0	0	0
71a4983e1ce67d0ca44391c7e596c97116384a8e	0	0	1	0	0
71a6e33bc8d27df09ca49a62094e568055334212	0	0	0	1	0
71a949fb86ecf897deac6a3c905d9650778e38ec	0	0	0	1	0
71ae12ffb7af4dd956cc13ec5956bf4f41874364	0	1	0	0	0
71aeb3a07123e334c6f13c978033ead23f93a5a5	0	0	0	1	0
71b9d3271766ee4d4161b926472366b6b5d0acda	0	1	0	0	0
71badab03358b41f1e3cb43cb3aed036b6388e5c	0	1	0	0	0
71bde616e4801c0069b6fc8650c94b67c68388f2	0	0	0	1	0
71bf74262a36d0d37cc0e6f987d3a2a2b1672ada	0	0	1	0	0
71c0c7a0c540c10d96bd636d85f5394dadd674d7	0	0	1	0	0
71c257f0eb9ee743f1fe9b94e355b8e9aef5cbec	0	1	0	0	0
71c35c0d26ae5a989e0b319532f015a4eaa4afa4	0	0	0	1	0
71c6dd0c9e03a9a2d9c2a06b7b39297dbe688788	0	0	0	1	0
71c9262d2a52b228d3399f3f26c0d7561527bf3a	0	0	0	0	1
71ce40b5c021a25a806819ed3d5b374b2774d52d	0	0	0	1	0
71cf1500ce76338a17c4f33d0dc82080faad5501	0	0	0	1	0
71d37f9894df74a029973ffbc24adb8283052084	0	0	0	1	0
71dbf67ead8b47dd416d2b158f6ff81608069968	0	0	0	1	0
71dc804ab680a41b6936675f51d3808aa716cce1	0	0	0	1	0
71de79eeb4af238491d7dbd7b891e94b397e1fc1	0	1	0	0	0
71dee5778c70de8ede560bcd98f139edb84052b6	1	0	0	0	0
71e1eaaf7e839a825a6b6af7b450b9ae4a91bcee	0	0	0	1	0
71e29da117272190ad854ec27694c13a030834de	0	0	1	0	0
71e5cedea1e02e9644f93c1dbafbd91bd7201e22	0	1	0	0	0
71e901b8024c827dcba35d2e9f214da6e4b49341	0	0	1	0	0
71ec499c22ba66ae90b4d99b9e18af21dda5b003	0	1	0	0	0
71f62d0006d0a04249f4d6c83acecd254c6c43f7	0	0	0	1	0
71f8bde68dd00761182e4128865fc9a51aa1c179	0	0	0	1	0
720115ffce7380209ab4c7459726d193a8d25881	0	0	1	0	0
72012a2fb5c1e32216d33968ad43d7ac5992d75f	0	0	0	1	0
720540d793a582124010698a3c972ffa507001ab	0	1	0	0	0
720594a14295e4544fa7f9ca04526f5785980fd7	0	0	0	1	0
720d7b483bcb58c27d94c5979a08a89a44e0b8db	0	0	0	1	0
721b5a9b3e80cc4a5cb0db13ed68f305fe78eeaf	0	0	0	0	1
721d920f5621f671b16d334672f5fa0f970f6309	1	0	0	0	0
721fd48f92fb1d1c0b1bd83e359b86c7d736dbc2	0	1	0	0	0
722612b1ae76aeaba86659ffc243623499a839f5	0	0	0	1	0
7235db360c4b9bed97ebf7f1987d2e373ef94110	0	1	0	0	0
7238d1743062eb9c2b95ee1ac97155188f557f53	1	0	0	0	0
723bd019271dc914387c6ae8157c6bad6c9f7e0b	1	0	0	0	0
72403bbbe05a31ac09701e1922ff7aff635a555d	0	0	1	0	0
72419c13e0123b90c80afaec827a533bc09a4681	1	0	0	0	0
72450f7851b1cab316a2059d5331d74ed8737b2d	1	0	0	0	0
724b1bc61b7b03c5bf6cd6ef341911f513371f84	0	0	1	0	0
724f1c6d1059809b79825572bb85ea477913e605	1	0	0	0	0
72558d789809e61e45c33162c9b51d83922b79bd	0	0	0	0	1
7258a09d92a805cb69fdaa48f46f4351d22c6172	1	0	0	0	0
725b0d58d0e944572797f205579c7d8c86372112	0	0	0	0	1
7260d631f8f962f389ac5909e02b6921f4520652	1	0	0	0	0
72684a7cb56265b810c4d5817603501f52c5e1e4	1	0	0	0	0
7275d6030731a8115ebe7fcdf19528564b39b482	1	0	0	0	0
7278b69a2d8fddb0b22f2915cae2b866790f82f3	0	0	0	1	0
728b20ada7da53e1cdc2f443eb3cdb9f2115fdf1	0	0	0	1	0
728ce12dde0136880413bed2965bdbdb9f1d1f4c	0	0	1	0	0
7299d48587b565919acf729391915b4c6d20c842	0	0	0	0	1
72a7859fe86dfb9fb9ac60f1197c60695a5e0b80	1	0	0	0	0
72ab548d78f90cc846cb5e030f5f5ff152c44bc9	0	0	0	1	0
72c3fd4515ba27137d6d1342211743c73bb4c722	0	0	0	1	0
72c77459fe8c7cf911bb58b54a0a8d6252e03012	0	0	0	1	0
72c86d3940a7a8247642c2ab5147ee724e2a6326	0	1	0	0	0
72c9ad33d22d371d0758887027aba72c9baea7a5	0	0	0	0	1
72d11289a2aa94fed67ab65628e21565d11e2378	1	0	0	0	0
72d55462bdf9fa597523105981ce3674740002d8	0	1	0	0	0
72d82c949cfdfa960d3f3f1ad6b6e90a1c6205ba	0	0	1	0	0
72d878a448eb69c8c0cea4d74713de3131121ca5	0	0	0	1	0
72de414ddc25dd9d9e55d9aa5318820ffd2c433e	1	0	0	0	0
72df59c5add1e0d5b8852885c72483ada710e693	0	0	0	0	1
72e36957a931fbb6ca03958acc2dc1d42c59f814	1	0	0	0	0
72e375d55935bee8ab7e5dcb4e889ec3c8715ada	1	0	0	0	0
72e81b0e02aff0aeee2a7b3e725a11025158a5e7	0	0	0	1	0
72ee130263c388073f1f68f14a5ead45ce985a3e	0	0	0	1	0
72f4d1e2b88e49c64fbc356e40c28f046685e653	1	0	0	0	0
72f627312a1eee6f98fd934aca5def1fb5e321b9	1	0	0	0	0
72f62f80bc81f0ef57b9844ee75f8298350d6874	1	0	0	0	0
7308e955d28f293f8158c69c6521ea3ffdc8720d	0	0	0	1	0
73105a62553be8328c38afe24192076e284d8b33	0	1	0	0	0
73118927deeb8affaade25ea682d395b6682d1b6	0	0	0	1	0
7311a770001e3aa730774f9503a6f3df8e197293	0	0	0	0	1
731b08092bd16ae8ecc36541f6ba27c671ea37d3	0	0	0	1	0
731caf42618e6cd79fb7a33c7ae9d5c0b00d8b9c	0	0	0	1	0
731daca68f469cc90fcc17e62d100039ec77631a	0	0	0	0	1
733267dfea7c360e5ee7b48c3ea698436a632f74	0	0	1	0	0
7345385501c54d4c827394f1545ef2574097d7da	0	0	0	1	0
73468fdc008a5771d7bc6edb40ee8a963a4d8259	1	0	0	0	0
73519cb0ca8305c11117420e7ef78c2e3981bf18	1	0	0	0	0
7355906e12a0c48fc40c534849c96bc93254988c	1	0	0	0	0
73582be7221b9a33b8f805a8df95a5d9994e824e	0	0	0	1	0
735a951b8f88227e1d6d164a00868f148e40d118	1	0	0	0	0
735e3331fecc511b7ef0e9fa8be9a4be88b9734f	0	0	0	0	1
736e493ab972a28e6a348f9e35eef42ebd2f04fb	0	0	0	1	0
736f4d49954ddab59d687b3ffe1a360627ec32e2	0	1	0	0	0
737172f022947df0f788687ccd9c1939f6f294b7	1	0	0	0	0
737c3c09737381661c1026b6ba972ed79dc63c0e	0	0	0	1	0
737ca7d25e1edc8b30b4c97f6e0039cea80ba45a	0	0	0	1	0
737fb358aede5e6a3fbe632202a1048c30658d97	0	0	0	1	0
7380926e1064edfbe80e73f59caa216bd841e787	0	0	0	1	0
7384b6cc6c7a99061dd9987688665f98a6bac344	0	1	0	0	0
738d33cdfd084fb238f9cb91f1d05099f10b922f	1	0	0	0	0
7391c17917e18386f436df3df1d4406a5010639a	0	0	0	1	0
7394680d02faf9208e8f1830ff68a65bf95dcfbd	1	0	0	0	0
73984ed8301995dfb976b63b28d78837e760532b	1	0	0	0	0
73a5332569ec048681afb4a17c0049df7ac6f7b0	0	0	0	1	0
73a8a80af01b344a0452605e9be88a1f7efa8d33	0	0	1	0	0
73ab52de0473a1fed43843b5398456508e320f54	0	1	0	0	0
73ad117938f697134dbd816ed020f0b4adfd0997	0	0	0	1	0
73ae148709292ae0ad85fcd40a176703b7e2da99	0	0	0	0	1
73ae7acd0f5c9899c464558cbbb4bb4844ccad1c	1	0	0	0	0
73b0690052671eafd42dbd15a90c302596fa1d0f	0	0	0	1	0
73b432f6c648c75ae6a0a7bd0ce922cf1a485d3c	1	0	0	0	0
73bbe0e601ecf18b0cf2537105ea225d815b9c45	1	0	0	0	0
73c4c92e3459afb72c37218b44a2edb574ed17fa	0	0	0	1	0
73d0ddf60b61b65435508282941268311a801bfe	0	0	1	0	0
73d6ed2e8c30dca26048a8946dc5cc9642da98dd	1	0	0	0	0
73d8907baf62e6e7d101dd97914135ddb9839cbb	0	0	1	0	0
73f1dac8abe22fdd6ed279f03be986e0aa5206e7	0	0	0	1	0
73f730b8ba20af0d986244a47e1524c7fbe201a6	0	0	0	0	1
73fbdc8c370d736b04c785ffcbc3243ae7f47019	0	0	0	1	0
73fc42efa1ac84cec4edf61afb6c9b462f63350b	0	0	0	1	0
73fc7174af2151a9b38678597ee72dcb210adedc	1	0	0	0	0
7400ce89c767aea4922133cf111c8cac812b280d	1	0	0	0	0
74010e313edb36923b7c1a70f02442bca43992ce	0	0	0	1	0
74046c771817957814e2f3cfcb6137d7e2cd2814	0	0	0	1	0
74081bb30e6052520c569037a6a8aa4e1028bf48	0	0	0	1	0
7411f9552ca9f4b0b729343d10eb1dd6e4f52af8	0	1	0	0	0
74224f5ea739cd370be4ffaadf816d56520fe91d	0	0	0	1	0
74275f66ea1383c0cc507020a90e575aa663dc64	0	0	0	1	0
7427cd3b0c5e3aac1ae1e6aac557a208e62dac33	0	0	0	1	0
742ddcb4c9d7ffd4ee376cda14b4af2e526b57e7	1	0	0	0	0
742e429b02f1979739f9551e4dd2c660674a7093	0	1	0	0	0
74355e55d66a4c03c084fd66856fed9a74c13e97	0	0	0	0	1
74439b8acbdc7a7427b41ce3b98f1c75a13226b5	0	0	0	1	0
74456f2ec86339241a466bf0e8ed57ebe3baa71e	0	0	0	1	0
74472c32a709ca5cf65e1a83d919f7aecd8e5057	1	0	0	0	0
744a26d5a2e5bf2089b24e3b00797d3ed5badbd4	0	0	0	1	0
74548441a924bcbc32d51374d984eb695b447e22	0	0	1	0	0
745ec73b7688c8a6fe40cd261c0ee4b77debff44	1	0	0	0	0
746c9a96fb266fd0839e12dd2443499caae1023f	0	0	0	1	0
746e4d84b17b85a7a22ca88bdf2fdcbdedeb8706	1	0	0	0	0
747078281e8f5abbf68e12f912923249f8761840	0	0	1	0	0
74778690a6135a6744b3cfdf89044c1fb1565076	0	0	0	1	0
747b9668ad6e970e1c213b14138dcfef38c71636	0	0	0	1	0
747c75cb312efd98b2dc4a377dc582aaefc19ec2	0	0	0	1	0
74886d3bc0d55a05dcb43e392244201c240acf5e	1	0	0	0	0
7489af4abbbf16ebe4064845a36186485c9bfc40	0	0	0	1	0
748f446252016362d35ab850b794dbd0f0885753	0	0	0	0	1
74a874e9c5b989129c54c0ccc2014e5613bbfa4f	0	0	0	1	0
74abbc6c4372243912c3fba06718333f224407a9	0	0	0	1	0
74ace4dee00318e7c15f9a1315bb222ff31cc2c2	0	1	0	0	0
74ae1398bb12f55b526f3ba130853dae5f54146d	0	0	1	0	0
74b7638cd7af79223fec839179b49c0bd3058a64	0	1	0	0	0
74d270e08ce94b12a759190c7fc409682ab463d4	0	0	0	1	0
74eea967c71ef1789b6b21faa6dc9f0371fa48b4	0	0	1	0	0
74f3b1baff846ef3bc8dd612aecaa68a62f67e8c	0	0	1	0	0
74f43cf9ecf2f6a89d48c470aebebca7e717fdfd	1	0	0	0	0
74f798fd43dc1f2ed2857789f90726dc337c5009	0	0	0	1	0
7500875aa32f7dc8e8e6b587a7e35ad6d77c622f	0	0	1	0	0
75019c7f2fc19fe7fedbea28424098ec70f5fe6e	0	0	0	1	0
75020b3aed3d3af9fb21b0f3cfcfeffb420e212d	0	0	0	1	0
7509a190fdbc7167a96e7bb861d6c6066f3dd251	0	0	0	1	0
7510321f9047b94397f41437172d9b6b059f543b	1	0	0	0	0
751e5479af195c7522ae11e7df5aae1ffa13009d	0	0	1	0	0
752e2b00d8d3b374f0c903105797ff4e09cf911d	1	0	0	0	0
752fd4c32d7f2368e5d5483f8b693fd5ebfd932f	1	0	0	0	0
7531cc2f63538de7f099ec601a5718ef74e5046a	0	0	0	1	0
7535d0fbab779740f2d4b021725bf6ea3f4ed6a9	0	0	0	1	0
7538fbc4ea91e49033e05886bb410ba7723c3ba9	1	0	0	0	0
753eac8d76e91294380b85defaff3e961333e4e0	0	1	0	0	0
75508dd0a0e870d0736e169068c5d0282bbca9ea	1	0	0	0	0
7558d931ed99f41451ee4ff0c282fc5e87914f47	0	0	0	1	0
755a4a62ea9e1dd7aa3089f772ff09787bdedcdd	0	0	0	1	0
756068516e7a3ea71bbd542a3fb7da7fc436f190	1	0	0	0	0
7570d4256d7f67db9ac87eca218e0da0a5dd738e	0	1	0	0	0
7573fca7dddde664c4b4cfb4066e1ae8fd2316a2	0	0	1	0	0
7580d466196ad1f4c897241e09bfa82e3bb988d4	0	0	1	0	0
75967aa009089d399cead5494c3aa7e53f22ecb3	0	0	0	1	0
759e5340c04ef3b6b7ad9848a1ddd8904717b846	1	0	0	0	0
759e7d8576991563f167938ccf79d85494b7b969	1	0	0	0	0
759f860a89380ee70182eaeab4f35ba436d5b70e	1	0	0	0	0
75a31e4753408451db31f8f696f0a2c51764e453	0	0	0	1	0
75a7a341172953933b728158098122d66ba8608d	0	0	0	1	0
75b513442b877515ac175b3638ec972ffc7841db	0	0	0	1	0
75b5df3e691ca9f8c2f763c85734ee63fa0662fd	0	0	0	1	0
75b78028c414f7c822acf01bfbea326e4bd2bdc7	0	1	0	0	0
75be5cbfa6de2e5e2b02e0ebe8563293ce190a4d	0	0	0	1	0
75c51881917624903753085e96471b8b9f778ace	0	0	0	1	0
75c7f2e70265c9e8cb26b5aad3bd9eefb0c0f32f	1	0	0	0	0
75d3f0f992123e2f293c323561da5d1a09f1eefc	1	0	0	0	0
75e1dcce8f1ebd1e034fcf433307e68c2dc56b15	0	0	0	0	1
75e21368699e10905f78ee89913159f0c9e12944	0	0	0	1	0
75f21ceb4bd05b2ab68227638ef673dccc93bbec	0	0	1	0	0
75f26efed085d33aba4d739525d36428c6eb0b69	1	0	0	0	0
75f32b9f4f3e4dcbaa1f118dae7aba05fc78dffc	0	0	0	1	0
75f657ae239391578cc62f8140bba1fe78a31f34	0	0	0	1	0
75f9f6ed50b1b85c1ab3d52f372db75639823148	0	1	0	0	0
75fd59893a795fd2655ba6d6ac3a09b4bb5b9510	0	0	1	0	0
76045c4493eec583d5c22abcd2b311eddb64a775	0	0	1	0	0
76108a31aad1bc1b1dba0dd324d6c43c2cd5602e	0	0	0	1	0
7618480542fedf00e3c6adbe2fa142954d650ddb	0	0	0	1	0
761e3cdb73d62d2d0f5cca4404b9179f8f543715	0	0	0	1	0
76221394ee0939741d1593a877c67694966f1fa3	1	0	0	0	0
76275abd81332287e7ea27bd3f6543a348f2436b	1	0	0	0	0
763586b21fe2d6d6cd8f7825d1e3cd415a15f174	0	0	1	0	0
76398bed18128a5c65ec8a400782b97fb4b6469d	0	1	0	0	0
763c9d036499a836b45bc0dabe8cc5c3c0f9020d	0	0	0	1	0
763ef5bcd1f07a6241d52b8429e9dbe0dab042e0	1	0	0	0	0
76454d5a8ce43ce6355206d9c8ebc967d38175fa	0	0	0	1	0
76497b32d75401ed810ac3db2fef92c1d68dad1e	0	0	1	0	0
765f1c90b5f45db2fa1b08419b8bc5e0908d626a	0	0	1	0	0
7663d404e5451fbd236c20aafbc166be232bdd4a	0	0	0	1	0
766c9d2e03b1888db3a6cfc7e804a04df3a2066d	1	0	0	0	0
766f8dfb43b80b628863cc925974cb988a814bfa	0	0	0	0	1
7673d0c7116aef52abfb26bcd006cec922f35045	0	0	0	1	0
7680b50c39822c721cddcac1924200a4b56ee09b	0	0	0	1	0
76874d319e97386a6c033d73f23b50cdf353a0a4	1	0	0	0	0
7688829c425c814bc30155105bfb3f4aa774ba08	0	0	0	1	0
768a106702c23dadbd71d3aa40c08cf6b2d99876	0	0	1	0	0
768ae026757a08f4a7838f7c828792e2259f0655	0	0	0	0	1
768c713298ef1aea1313aab0e88b9bfbdf4fda65	1	0	0	0	0
7691dbd2e7380d8c2ab0f1a3a79dfd6ccee6780d	0	1	0	0	0
7691f88fcea4daa99d9fb10e0e3bb14dba345c14	1	0	0	0	0
7691fbb97f1ad2b08c681d8add4ba2059881617c	0	0	0	1	0
7696fb1cc7399dce00d98184c9b4244626db5dd4	1	0	0	0	0
769a4da6632903aa4f09b6c81c4035ef071e1781	1	0	0	0	0
76a1dff6cc894844cfa81d964557c6a8ea0f23a3	0	1	0	0	0
76a87624fb80bed428f9827a1efa3dc8077cbad0	0	0	0	1	0
76abad9e17911e61eda00fc2fbf220d45a276a31	0	0	0	1	0
76ae7c33d13b339112baeb6acf69784c14543e51	0	0	0	0	1
76b159f18dabbe1fcf349bd07732225577e08872	1	0	0	0	0
76b50f63885e5d2e1be057154ecfd698b50ebc47	0	0	1	0	0
76b57e9bc3c9f5cabc72b74e623a7c29e9c3762c	0	1	0	0	0
76b6e108c854499893c9907a80507377286c201a	0	1	0	0	0
76d1aebf78ab0d9114e61bb5e16fc6c164eaaff2	0	1	0	0	0
76d61dbe99007f511dfaad0aa1bdb32187206b8e	1	0	0	0	0
76d907e868116cd1e93c27a8a3b96b0814647333	1	0	0	0	0
76daf2d511980b95bf5993956a43f69a19c6dbbc	0	0	1	0	0
76de1dc0716d67cbdbf507c334d9c1290b29ead2	0	1	0	0	0
76e7ad7706974f692c3b01331018902c18e34d0b	1	0	0	0	0
76eb45ac47f1452bb7e09d71aebeedad53c6c0bd	0	0	0	1	0
76fe1113e357b0560e5c796bc14498a8b4befffc	0	0	0	1	0
7704ecdcb5594bdbefb8936829bd4f498f00f913	0	0	0	1	0
770a9472730e2cbb97a5d2094267947973c9b2c8	0	0	0	1	0
770ad378cde467ea924e3e563c258eca9418c5a6	0	1	0	0	0
771104c72cb2a462bd2e66e3e0dec889c776b9fc	0	0	1	0	0
7714279bf18f2d96cb9d29a7e7ff9f6707b374b6	0	0	0	1	0
7716456f65ddeb1cf7287fc304a79d02fe1b3eb5	0	0	0	1	0
771649df5a9ed5e92335f4650561b3aa27c647df	0	0	1	0	0
771a31c62d5b61312c6b72e161c91aab23dc35c2	0	0	0	1	0
7722996bace9c7295172c1e71f42d275bc8a6e6c	0	0	0	1	0
77239e68f6e5af158eb3aeaf16886bbbc18e6182	0	0	0	1	0
77244df257e93698c4f45c2a191d1f4eaf168d35	1	0	0	0	0
7738028c9add8cf9d415abfb26c2a5721813acbe	0	0	0	1	0
774414a2a536519ae34ee786d460477a6b185aeb	0	1	0	0	0
7747f6fa987c27cc47fa4bbfe944006aec0ef76a	0	0	1	0	0
774b1c6c3b505f7df654fe2da99f6b35614ca79a	0	0	0	1	0
774d0ae12f3bea2abfdf630895f2fc4bb1fc95fe	0	0	1	0	0
77505abae2d63d5eb4578139209e025852750179	0	0	0	1	0
7753fd0b137457ab80b59d6b0c576cc1b444331d	0	0	0	1	0
7759b6ae3a48fd945d0eb9dcbbea0c2dbc5d39cb	0	0	0	1	0
7760cd220d4088616a924afe12348b96dd886e92	0	0	0	1	0
7765b148ce2d972f01b511a97227922dc8925b17	0	0	0	1	0
7765c95545752060e1f7099520901022447e8427	1	0	0	0	0
77677780cec6be6573e4f37e7bfba65d4b95d83a	1	0	0	0	0
776a4bdff3fed61e408edff20c4b749297a530a4	0	0	0	0	1
7770116d2c0c1fc8ea120ecca9c6a0068983faba	1	0	0	0	0
77718f7bc78a4f554df9f25c8a6347b60bf21e17	0	0	0	1	0
77723ba3afa8bbe818e41e36360316b19428d30d	0	0	0	1	0
7775ce88d39e713d52ad5bd8bff062408b82a811	0	0	0	1	0
77794361d025129c6de4e9d5957d201455db9607	0	0	1	0	0
777c28ff20318ffb4f65a04a8e4b8424abf20e8e	0	0	0	1	0
77826cf03bbac1fb03957f06251ba9f2157ed15a	1	0	0	0	0
7782f4f2a6190db6b8cb6bcc754ee5fb9f2364f2	0	1	0	0	0
7784b82aa6781afe2ffaae428b565d2d8dddc679	0	0	0	1	0
778d692d603620c11644d9a0852f947e5350dd58	0	0	0	1	0
778f34aaadf38631bbc0b7072821cb136b603c21	0	0	1	0	0
779bb65def5521ba4e4106d124ce0cb9e8c720ac	0	0	0	1	0
